66017002	0-1 2-1 3-0 4-5 4-6 5-3 5-4 6-2 7-2 8-2 9-7 10-18 11-16 11-17 12-14 12-15 13-11 13-12 14-9 14-10 15-8 16-8 17-19 18-19
66017003	0-0 1-1 2-1 3-2 4-6 5-4 8-9 9-9 10-10 11-11 12-14 13-13 14-12 17-16 18-16 19-19 20-18 21-20 23-21 24-21 25-23 26-22 27-24 28-26 29-25 30-27
66017004	0-0 1-1 1-2 2-3 3-4 4-5 5-6 6-7 7-8 8-9 9-10 10-11 11-12 11-13 12-14 13-15 15-17 16-21 16-22 17-19 18-18 20-24 21-24 22-24 23-25 24-26 25-31 26-29 26-30 27-27 27-28
66017005	0-0 1-4 2-2 2-3 3-6 4-6 5-5 6-7 7-8 8-9 9-9 10-11 10-12 11-10 13-21 13-22 14-16 14-17 15-18 16-19 16-20 17-14 17-15 18-23 19-23
66017006	0-0 1-1 2-1 3-2 4-3 5-4 6-4 7-9 7-8 8-6 8-7 9-10 10-16 11-14 11-15 12-12 12-13 13-17 14-18 15-20 16-21 17-19 18-22 18-23 19-19 20-24
66017007	0-0 1-3 1-4 2-1 3-2 4-5 5-5 6-7 7-8 9-10 10-11 11-12 12-15 13-16 14-13 14-14 15-17 16-18 17-19 20-20 21-22 22-21 24-23 25-24 26-26 27-25 27-27 28-28 29-30 30-29 30-31 31-32
66017008	0-0 0-1 2-2 3-3 4-3 6-4 7-4 9-6 10-7 12-7 14-8 15-10 16-10 17-10 18-12 18-13 19-14 20-17 21-16 22-18 23-19 24-21 25-24 25-25 26-23 27-22 29-27 30-30 30-31 31-28 32-29 33-29 34-33 34-34 34-35 34-36 36-37 37-39 38-38 40-20 41-40 42-41 43-41 44-41 45-42 45-43 47-44 48-45 49-45 50-45 51-47 52-48 54-48 56-49 57-50 58-50 59-50
66017009	0-0 2-1 2-2 4-3 5-5 6-4 7-6 8-7 9-8 10-9 11-12 12-10 13-11 14-13 15-14 16-19 17-15 17-16 18-17 20-24 21-24 22-21 23-23 24-22 25-25
66017010	0-0 1-2 2-1 3-2 5-4 5-5 6-6 8-8 8-9 9-10 10-11 11-10 12-11 13-12 14-13 15-14 16-15 17-15 19-18 20-17 21-16 22-16 23-19 24-20
66017011	0-0 1-1 1-2 3-3 4-4 5-4 6-5 8-6 10-7 12-11 13-9 14-10 16-12 17-16 19-14 20-15 21-17 22-18 23-21 24-20 25-22
66017012	0-0 1-1 2-2 3-3 5-4 6-5 7-5 9-8 10-6 11-7 12-9 13-10 14-12 15-12 16-13 17-13 18-11 19-14 20-15 21-21 22-16 23-17 24-18 25-19 26-20 27-23 27-24 28-22 29-25
66017013	0-0 1-3 2-1 3-1 4-1 5-2 7-4 9-12 10-5 10-6 11-7 12-8 13-10 13-11 14-13
66017014	0-0 1-4 2-2 2-3 3-1 5-5 6-6 6-7 7-8 8-8 9-9 10-10 11-11 12-14 13-14 14-13 15-12 16-15 17-17 18-16 20-18 21-19 21-22 22-23 23-24 24-25 25-26 27-21 28-20 29-27 30-27
66017015	0-0 1-1 2-1 3-2 6-4 6-5 8-6 9-7 10-7 12-8 14-8 15-10 15-9 16-11 17-12 18-16 19-13 20-14 21-15 22-17 23-18 24-19 25-20 26-21
66017016	0-0 1-1 2-2 3-3 5-4 6-5 7-5 9-6 10-7 10-8 12-9 13-10 14-11 14-12 15-13 16-15 17-16 18-14 19-17 20-18 21-19 22-23 23-22 24-20 24-21 25-24 26-26 27-25 28-28 29-29
66017017	0-1 1-0 1-2 2-3 3-3 4-7 5-5 5-6 8-8 9-8 10-11 11-9 11-10 13-14 13-15 15-16 16-17 17-18 17-19 18-21 18-22 20-23 21-27 21-28 22-25 22-26 23-24 24-29
66017018	0-0 1-1 1-2 3-3 4-4 5-4 7-5 8-6 9-9 9-8 10-7 12-10 13-11 14-16 14-17 15-14 15-15 16-12 17-18 18-18
66018001	0-1 1-0 2-2 3-2 4-5 5-7 5-8 6-5 7-3 8-3 9-4 11-9 12-9 13-11 14-10 15-12 16-13 17-14 17-15 18-16 19-20 20-18 20-19 21-21
66018002	0-0 1-1 2-1 3-3 4-4 5-5 6-6 7-6 8-7 10-8 11-8 12-10 12-11 13-9 14-13 15-14 16-16 17-15 18-17 19-19 20-21 21-20 22-18 23-22 24-24 25-26 26-34 27-35 28-25 29-23 30-36
66018003	0-0 1-8 2-6 2-7 3-4 3-5 4-2 4-3 5-9 6-10 7-11 7-12 8-9 10-13 11-16 11-17 12-14 12-15 13-20 14-20 15-20 16-19 17-18 19-21 20-24 20-25 21-22 21-23 22-32 23-32 24-31 25-29 25-30 26-27 26-28 27-33 28-33
66018004	0-0 1-1 2-1 3-2 4-3 5-5 5-6 6-7 7-8 8-8 9-9 10-14 11-9 13-10 14-12 15-11 17-15 17-16 18-17 19-20 20-18 20-19 21-17 22-22 23-29 24-29 25-29 26-26 27-24 27-25 28-30
66018005	0-0 1-2 2-3 2-4 3-1 4-6 4-7 5-5 7-8 8-10 8-11 9-9 10-9 11-14 12-12 12-13 13-15
66018006	0-0 1-1 2-2 3-2 5-2 6-4 7-5 8-5 10-6 11-7 13-7 14-13 15-11 15-12 16-14 17-16 18-17 20-18 21-19 22-19 23-19 25-20 26-20 27-21 28-22 29-22 30-23
66018007	0-0 1-0 2-0 3-4 4-4 5-2 6-1 7-3 8-4 9-4 10-5 11-6 12-6 13-7 14-8 15-9 16-10 17-11 18-12 19-13 20-18 21-18 22-15 22-16 23-19 25-20 26-20 27-21 28-24 29-25 30-23 31-28 31-29 32-30 33-27 34-30 35-31 36-31
66018008	0-0 0-1 1-8 2-6 2-7 3-5 4-3 5-4 6-9 7-10 8-11 9-12 10-13 11-14 12-15 13-16 14-19 15-19 16-18 17-19 18-20 19-21 20-22 22-23 23-24 23-25 25-26 26-27 27-28 28-27 29-29 30-29
66018009	0-0 1-9 1-8 2-6 2-7 4-10 5-12 6-11 7-13 8-13 9-13 10-14 11-15 12-15 14-1 15-2 16-3 17-5 18-16 19-17 20-18 21-23 22-21 22-22 23-19 23-20 24-24
66018010	0-2 1-2 2-1 3-4 3-5 4-8 5-6 5-7 7-9 8-10 9-10 10-11 12-12 13-14 15-19 17-14 18-16 18-17 19-15 21-20 22-22 22-23 23-21 24-24 25-25 26-31 27-29 27-30 28-28 29-26 30-27 32-32
66018011	0-0 1-3 1-4 2-1 2-2 3-5 4-6 5-7 6-9 7-10 8-11 9-15 10-15 11-17 12-16 13-14 14-12 14-13
66018012	0-0 1-0 2-1 3-2 4-3 5-4 6-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-18 18-19 19-20 19-21 20-22 21-23 22-24 22-25 23-26 24-27 25-31 26-30 27-32 28-33 29-34 30-35 31-36 32-37 34-28 35-38
66018013	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-15 17-16 18-17 19-18 20-19 21-20 22-21 23-23 24-24 25-25 26-26 27-27 28-28 29-30 30-31 30-32 31-33
66018014	0-0 1-1 1-2 4-3 5-6 5-7 6-4 6-5 8-8 9-10 10-8 11-11 12-12 13-13 14-14 14-15 15-16 16-17 16-18 17-19 18-21 19-19 21-22 22-26 23-23 24-24 24-25 25-27 26-28
66018015	0-2 1-0 1-1 3-3 5-3 6-4 7-6 8-6 10-9 11-8 12-11 12-12 13-15 14-13 14-14 16-16 17-17 18-18
66018016	1-0 2-1 3-1 4-2 6-3 7-5 8-7 8-8 9-6 10-9 11-10 12-11 13-11 14-12 15-13 16-14 17-15 18-16 19-17 20-18 21-22 22-23 23-24 23-25 24-26 25-27 26-28
66018017	0-8 1-9 2-10 3-11 4-12 5-13 5-15 5-16 6-17 7-18 8-19 9-20 10-21 10-22 10-23 11-27 12-26
66018018	0-0 1-1 2-2 3-7 4-5 4-6 5-3 5-4 7-8 8-9 9-9 10-10 12-12 13-14 13-15 14-13 15-11 17-16
66018019	0-0 1-1 2-1 3-2 4-4 4-5 5-3 6-7 7-8 8-9 9-10 10-11 12-12 13-13 14-13 15-14 17-15 18-17 19-19 19-20 20-18 21-21 22-23 23-34 23-35 24-24 25-25 27-26 28-27 29-28 29-29 30-31 30-32 31-37 32-38 33-41 34-39 35-40 36-41 38-42
66018020	0-0 1-2 2-3 3-4 5-5 6-6 7-7 8-8 9-10 9-9 10-11 11-12 11-13 12-14 13-15 14-17 14-18 15-16 17-16 20-23 21-21 22-19 22-20 23-24
66018021	0-0 1-4 2-3 3-1 4-5 6-6 7-8 8-7 10-9 11-10 13-12 13-13 14-14 15-15 16-15 17-16 18-18 19-17 20-18 21-19 23-20 24-21 25-22 27-24 27-25 28-26 29-27 30-26 31-28 32-28
66018022	0-9 0-10 1-11 2-13 3-14 4-2 5-3 6-4 8-6 9-7 10-8 11-1 13-21 13-22 14-23 15-25 16-26 17-19 18-20 19-18 21-31 21-32 22-33 23-35 24-36 25-30 26-29 27-37
66018023	0-3 0-4 1-5 2-7 3-8 4-2 5-1 7-15 7-16 8-17 9-19 10-20 11-11 12-12 13-13 15-14 16-21 17-22 18-25 19-23 19-24 20-26 21-29 21-30 22-27 22-28 24-32 25-36 26-34 26-35 27-37 28-38 29-39 29-40 30-41
66018024	0-0 1-2 2-7 3-7 4-4 5-5 6-6 7-3 8-8 9-9 12-10 13-13 13-14 14-12 15-11 16-11 17-15
66019001	0-1 1-0 2-2 3-2 4-3 5-6 6-7 7-5 8-4 9-9 9-10 10-11 11-12 12-12 13-13 15-15 15-16 16-17 17-18 17-19 18-20 19-21 19-22 21-23 21-24 23-25 25-26
66019002	0-0 1-1 2-2 3-3 5-6 6-4 6-5 7-7 8-8 9-9 10-9 11-9 12-10 13-12 13-13 14-11 16-14 17-15 18-16 18-17 19-19 19-20 20-22 21-23 22-24 23-24 25-24 26-24 27-32 28-31 29-27 29-28 30-25 30-26 31-33 32-33
66019003	0-0 1-2 2-2 3-1 4-3 6-4 7-5 9-6 10-9 11-7 11-8 12-10 13-12 13-13 15-14 15-15 16-16
66019004	0-0 1-2 2-4 2-5 2-6 3-4 3-5 3-6 4-3 5-7 6-9 7-10 7-8 8-1 9-1 10-11 11-12 12-12 13-13 13-14 15-15 16-18 16-19 17-16 20-20 21-21 22-21 23-22 25-23 27-24
66019005	0-0 1-3 1-4 2-5 3-1 5-6 6-6 7-7 8-7 9-8 10-11 11-10 11-9 13-12 14-15 15-13 15-14 17-19 19-19 20-21 21-20 24-23 24-24 25-25 26-26 26-27 27-28 28-28
66019006	0-0 1-1 2-1 3-2 4-4 5-5 6-3 7-6 8-7 9-10 10-9 11-8 12-11 13-12 14-15 15-13 15-14 16-16 17-17 18-17 19-18 21-20 22-22 24-26 25-23 25-24 27-28 27-29 29-21 30-21 31-21 32-30
66019007	0-0 1-1 2-2 3-3 4-4 5-5 5-6 6-7 7-8 8-9 9-13 9-14 10-11 10-12 11-10 12-10 14-15 15-18 16-16 16-17 17-19 18-20 19-19
66019008	0-0 1-2 2-1 3-4 4-5 6-6 8-7 9-8 10-9 11-11 12-16 13-14 13-15 14-12 14-13 15-17 16-17
66019009	0-0 1-1 2-1 3-2 4-3 5-3 6-4 7-5 8-6 9-7 11-7 12-15 13-15 14-13 14-14 15-11 15-12 15-9 15-10 18-17 19-18 20-18 21-19 22-20 23-20 24-21 25-22 25-23 26-27 27-24 28-25 28-26 30-28 31-28
66019010	0-0 1-1 2-1 3-5 4-3 4-4 5-2 7-6 8-6 9-7 10-8 11-9 12-10 13-10 14-11 17-13 19-14 23-18 24-18 25-17 26-19 27-22 28-20 28-21 29-16 31-23 33-23 34-24 35-27 36-25 36-26 38-31 40-31 41-29 41-30 43-34 44-36 45-33 45-35 46-37 47-40 47-41 48-38 48-39 49-42 50-42
66019011	0-0 1-1 2-1 3-2 3-3 4-4 5-5 6-6 7-7 9-9 10-8 12-10 13-14 14-13 15-11 15-12 16-16 17-16 18-18 19-19 20-20 21-21 22-22 23-25 24-25 25-26 26-27 27-24 28-28
66019012	0-1 1-3 2-0 2-2 4-5 5-8 6-7 7-9 8-10 9-14 10-12 10-13 12-16 13-15 16-18 17-18 18-20 19-19 21-21 22-22 23-23 24-22 25-24 25-25 26-24 26-25 27-26 28-26 29-27
66019013	0-0 1-1 2-1 3-1 4-4 5-3 6-2 7-5 8-6 9-8 9-9 11-10 12-7 13-7 16-13 16-14 17-11 17-12 18-15
66019014	0-0 1-10 2-9 3-11 4-13 5-12 6-7 6-8 7-1 7-2 8-14 9-15 10-17 12-18 13-16 14-19
66019015	0-0 1-4 2-2 2-3 3-5 4-7 5-6 6-8 7-9 8-12 9-11 10-12 11-13 11-14 12-15 13-16 14-17 15-18 16-18 17-19 18-22 19-21 20-23 21-24 22-25 23-26 24-37 24-38 25-35 25-36 26-33 26-34 27-31 27-32 28-27 28-28 28-29 28-30 29-39
66019016	0-0 1-1 2-1 3-3 3-4 4-7 4-8 5-11 6-10 7-12 8-12 9-14 10-13 11-15 12-17 13-16 14-18 15-18
66019017	0-0 1-1 2-1 3-3 4-4 5-6 5-7 7-8 8-9 9-9 10-14 11-13 12-15 13-16 14-22 15-19 15-20 16-17 16-18 17-23 18-23 19-24 21-25 22-31 22-32 23-29 23-30 24-27 24-28
66019018	0-1 1-3 2-2 3-4 4-6 5-5 6-7 7-9 8-8 9-10 10-12 11-13 12-17 13-16 14-14 14-15 15-11 16-18 17-20 18-21 19-22 19-23 20-24 21-19 23-25 24-26 25-27 26-28 27-29 28-29
66019019	0-0 1-1 2-1 3-2 3-3 4-4 5-7 5-8 6-5 6-6 7-9 8-12 9-10 9-11 10-13 11-14 11-15 11-16 12-21 12-22 13-20 14-18 14-19 15-17 16-23 17-27 18-25 18-26 19-24 20-28
66019020	0-0 1-2 1-3 2-1 3-1 5-4 6-6 7-5 8-7 8-8 9-7 9-8 11-9 12-14 13-13 14-10 15-10 16-11 16-12 17-15 18-17 19-18 20-18 21-18 22-19 24-19 25-20 26-20 27-23 27-24 28-21 28-22 30-25 31-26 33-26 34-27 35-30 36-28 36-29 37-27 38-31 39-34 40-35 41-33 42-32 43-39 43-40 44-37 44-38 46-41 47-44 48-42 49-45
66019021	0-0 1-1 2-2 3-3 4-3 5-10 5-11 6-9 7-7 7-8 8-5 8-6 10-12 11-13 12-17 13-15 13-16 14-18 15-19 16-20 17-21 17-22 18-23 19-23 20-27 21-25 21-26 22-28
66020001	0-0 1-1 2-1 3-3 4-5 4-6 5-3 6-2 8-7 9-7 10-10 10-11 11-9 11-8 12-12 13-14 14-13 15-16 15-17 16-19
66020002	0-0 1-1 2-1 3-1 4-2 4-3 5-4 6-5 7-7 7-8 8-6 9-9 10-10 11-11 12-12 13-13 14-14 14-15 15-16 16-17 17-18 18-19 19-20 20-21
66020003	0-0 1-1 2-2 3-4 3-5 4-6 5-7 6-8 7-9 9-9 10-11 11-10 12-12 13-13 13-14 14-15 15-16 16-17 16-18 17-15 19-19 20-19 21-19 22-21 23-22 24-23 25-20 26-20 27-20 28-24 29-26 30-25 31-29 32-27 33-28 34-28 35-30 36-31 37-32
66020004	0-0 1-1 2-1 3-2 5-3 6-4 7-4 8-6 10-7 11-10 12-9 13-8 14-11 15-12 18-15 19-13 19-14 21-15 22-16 23-16 24-20 25-18 25-19 26-21 27-25 27-26 28-23 28-24 29-22 31-27 32-28 34-28 35-29 36-30 37-30 38-31 38-32 39-33 40-36 41-34 41-35 42-38 43-39 45-40 45-41 46-43 46-44 47-45 48-47 48-48 49-50 50-51 51-52 52-52 53-52 54-53 55-54 56-56 56-57 57-55 58-58 59-59 60-60
66020005	0-0 0-1 1-2 1-3 2-4 3-5 4-5 6-6 7-8 8-9 9-10 10-7 11-7 12-7 13-11 14-12 16-15 16-16 17-13 17-14 18-17
66020006	0-0 1-1 2-2 4-3 6-4 7-4 8-5 9-9 9-10 10-7 10-8 11-11 12-13 13-17 14-15 15-14 15-16 16-18 17-19 18-20 19-21 20-22 21-22 22-22 23-24 23-25 24-26 25-27 25-28 26-23 27-29 28-30 29-32 30-31 31-34 32-36 33-37 34-38
66020007	0-0 1-1 2-3 3-4 4-5 5-2 6-2 7-2 8-6 9-7 10-8 10-9 11-11 11-12
66020008	0-0 1-1 2-1 3-2 4-10 4-11 5-8 6-9 6-7 8-3 8-4 10-13 10-14 11-15 12-16 13-17 14-18 15-19 16-21 16-22 19-24 19-27 20-25 20-26 22-28 23-31 23-32 24-29 24-30 25-33
66020009	0-0 1-1 2-1 3-2 4-5 4-6 5-3 5-4 6-7 7-8 8-11 8-12 9-9 9-10 10-13 11-14 12-16 12-17 13-15 14-18 15-19 16-21 17-20 18-23 18-24 19-25 20-26 21-27 22-28
66020010	0-0 1-1 1-2 3-5 4-3 4-4 6-6 7-10 7-11 8-12 9-9 9-13 9-8 11-14 12-15 13-16 13-17 14-18 15-19 15-20 16-19 16-20 18-21 19-22 20-23 21-23 22-26 23-24 25-28 25-29 27-30 27-31 28-32
66020011	0-0 1-1 2-1 3-3 5-4 6-2 7-5 8-9 9-6 9-7 10-10 11-11 12-13 12-14 13-16 13-17 14-18 15-19 15-20 16-15 18-23 19-25 20-22 21-24 22-26
66020012	0-0 1-1 2-1 3-2 3-3 5-5 5-6 6-7 7-8 7-9 8-10 9-11 10-13 10-14 11-12 12-15 13-16 14-17 15-18 16-19 17-20 18-23 19-21 20-22 21-24 22-25 23-26 24-27 24-28 25-29 26-30 27-32 27-33 28-31 29-34 30-34 32-35 33-38 33-39 34-36 35-36 37-41 37-42 38-40 39-44
66020013	0-0 1-2 1-3 2-1 3-4 4-5 6-6 7-8 10-9 11-10 11-11 12-12 13-13 13-14 14-15 15-16 16-17 18-18 19-20 21-21 22-22 23-23 24-23 26-24 27-26 27-27 28-25 29-29
66020014	0-0 1-1 1-2 2-3 3-4 3-5 4-6 5-10 5-11 6-9 6-8 7-12 8-13 9-18 10-16 10-17 11-14 11-15 13-22 13-23 14-20 14-21 15-24
66020015	0-0 1-2 2-3 3-4 4-9 4-6 4-7 4-8 5-10 6-11 7-12 8-12 9-16 9-17 10-14 10-15 11-18
66021001	0-0 1-1 2-1 3-3 4-2 5-4 6-6 7-5 9-9 10-10 11-11 11-8 12-12 13-14 14-13 14-15 15-16 16-16 18-20 19-18 19-19 20-22 21-21 22-23
66021002	0-0 1-3 1-4 2-1 2-2 4-6 5-5 7-7 8-7 9-8 10-8 11-10 11-11 12-13 12-14 13-12 15-15 16-16 17-17 19-19 19-20 20-18 21-22
66021003	0-0 1-1 2-1 3-3 4-2 5-5 5-6 6-7 7-8 8-8 9-9 11-12 11-13 12-10 12-11 13-15 13-16 14-14 16-18 17-19 18-19 19-19 20-21 21-20 22-22 23-23 24-24 25-27 26-26 27-25 28-28 29-29 30-31 30-32 31-30 32-35 33-35 34-34 35-33 36-36 37-37 38-38 39-39 39-40
66021004	0-0 1-1 2-1 3-1 4-1 5-2 6-3 7-7 8-5 8-6 9-8 10-12 11-10 11-11 12-13 13-14 14-13 16-15 17-16 18-17 19-18 20-19 21-20 22-22 23-23 24-22 25-24 25-25 26-26 27-28 27-29 28-28 28-29 29-30 30-30 31-31 32-31
66021005	0-0 1-5 1-6 2-2 2-3 3-1 4-7 5-7 6-8 8-9 9-10 10-10 11-11 14-12 15-13 16-13 17-14 18-14 19-15 20-16 21-17 22-18 23-19 23-20 24-24 25-21 26-22 27-23 28-25 29-25
66021006	0-0 1-1 2-1 3-2 4-3 5-3 6-4 7-4 8-4 9-5 10-6 11-8 12-10 12-11 13-12 14-13 14-14 16-16 16-17 17-18 18-19 18-20 19-21 20-22 21-25 22-23 22-24 23-31 23-32 24-29 24-30 25-27 25-28 26-33 27-34
66021007	0-0 1-1 3-2 4-3 5-2 7-4 8-5 9-5 10-5 11-6 12-7 14-8 15-9 16-10 17-10 18-11 19-12 20-13
66021008	0-1 1-0 1-2 2-3 3-4 4-5 5-6 6-7 7-8 8-9 9-10 10-11 11-12 12-13 13-14 14-15 15-16 16-17 16-18 17-19 17-20 21-23 21-24 23-25 24-27 25-28 26-29 27-26 28-30 29-31 30-32 31-35 31-36 32-33 32-34 33-37 34-37
66021009	0-0 1-1 2-2 3-4 4-5 5-6 7-7 8-8 9-9 10-10 11-11 12-12 12-13 13-15 14-17 14-18 15-14 15-16 17-19 18-20 19-22 20-21 21-23 22-24 23-24 24-25 25-25 27-27 28-27 29-28 30-29 30-30 32-33 32-34 33-31 33-32 34-35 35-35
66021010	0-0 1-1 2-1 3-2 4-4 5-7 6-8 7-9 8-6 9-11 10-12 11-13 12-16 12-17 13-14 13-15 15-18 17-19 18-19 19-19 20-21 20-22 21-24 21-25 22-23
66021011	1-0 2-0 3-3 3-4 4-1 4-2 6-8 7-6 7-7 9-11 10-11 11-10 12-9 14-12 15-15 16-13 16-14 17-16
66021012	0-0 1-0 2-2 3-3 4-4 5-1 6-5 7-6 8-6 9-8 10-7 11-9 12-11 12-12 13-14 14-13 16-15 17-17 18-17 19-17 20-16 23-19 24-20 25-29 26-28 27-26 28-25 28-27 29-22 29-23 30-30
66021013	0-1 1-3 2-2 3-4 4-6 5-8 6-7 7-9 8-11 9-13 10-12 11-14 12-16 13-18 14-17 15-19
66021014	0-0 1-3 1-4 2-1 2-2 3-5 4-7 5-6 7-8 8-10 9-16 9-17 10-14 11-13 11-15 12-11 13-12 14-18
66021015	0-0 1-1 3-1 4-4 5-2 7-5 8-6 9-8 10-7 11-9 12-11 13-12 13-13 14-14 15-17 16-15 16-16 17-18 18-21 19-19 19-20 20-22
66021016	0-0 1-1 1-2 2-4 3-3 5-5 6-8 7-6 7-7 9-9 10-9 11-11 13-13 13-14 14-15 15-16 16-17 17-17 18-20 19-21 20-18 20-19 24-24 25-25 26-23 28-35 29-27 29-28 30-29 31-30 31-31 32-32 33-33 33-34 34-37 35-36 36-36 37-38
66021017	0-0 1-1 2-1 3-4 4-2 4-3 8-5 8-6 8-7 9-5 9-6 9-7 10-5 10-6 10-7 11-8 13-9 13-10 14-9 15-11 16-12 17-13 18-14 20-15
66021018	0-0 1-5 2-3 2-4 3-1 3-2 4-1 4-2 5-6 7-7 8-9 8-8 10-11 11-10 13-14 14-13 15-12 16-15
66021019	1-4 1-5 2-2 2-3 3-0 3-1 4-9 5-9 6-6 7-8 8-7 10-13 10-14 11-11 11-12 13-15 15-17 15-18 16-19 18-21 18-22 19-23 21-25 21-26 22-27 23-28
66021020	0-0 0-1 1-2 3-4 3-5 4-6 6-8 6-9 7-10 9-12 9-13 10-14 12-16 12-17 13-18 15-20 15-21 16-22 18-24 18-25 19-26 21-28 21-29 22-30 23-31
66021021	0-0 1-1 2-2 3-3 5-4 6-5 7-6 8-9 9-10 9-11 10-12 11-14 12-15 13-16 14-17 15-20 15-21 16-18 16-19 18-23 19-22 21-24 22-26 23-25 24-27
66021022	0-0 1-1 2-3 3-2 4-5 5-3 7-8 8-7 8-9 9-10 9-11 11-12 11-13 13-16 14-15 15-14 17-17 18-18 18-19 19-20
66021023	0-3 1-1 1-2 2-4 2-5 3-12 4-6 4-7 5-8 6-9 6-10 8-16 9-18 9-19 10-15 10-17 11-20 12-21 13-22 14-23 15-26 16-24 16-25 18-27 18-28 19-29
66021024	0-0 1-2 1-3 2-1 3-1 4-7 5-5 5-6 6-8 7-9 8-12 8-13 9-10 9-11 10-14 11-19 12-15 12-16 13-20
66021025	0-4 0-5 1-3 2-1 2-2 3-6 4-7 6-10 7-9 8-11 9-13 10-12 11-14
66021026	0-0 1-10 2-1 3-7 3-8 4-2 4-3 5-4 6-5 6-6 7-11
66021027	0-1 0-2 1-5 2-3 3-3 4-6 5-7 6-8 7-10 8-13 9-12 10-14 11-15 13-16 13-17 14-16 14-17 15-18 17-18 18-19 19-19 20-25 20-26 21-21 21-22 21-23 21-24 22-27
66022001	0-0 1-1 2-1 3-2 4-5 5-4 6-3 8-10 9-6 10-7 11-8 12-10 13-14 13-15 14-16 15-17 15-18 16-12 16-13 17-19
66022002	0-1 1-4 2-2 2-3 3-5 4-6 4-7 5-9 6-8 8-12 9-11 11-13 12-13 13-15 14-14 15-16 16-20 17-19 18-18 19-21 19-22 20-24 21-25 22-28 22-29 23-26 23-27 25-32 25-33 26-31 27-34
66022003	0-3 1-1 2-2 3-4 4-5 5-4 6-6 7-7 8-10 8-11 9-12 10-13 10-14 11-8 11-9 12-17 13-16 14-17 15-18 16-19 17-22 18-20 18-21 19-23 20-24
66022004	0-0 1-1 2-4 3-2 3-3 4-5 5-6 6-9 7-7 7-8 9-13 10-11 10-12 11-14
66022005	0-2 1-1 2-3 3-4 4-3 6-6 7-7 7-8 8-7 8-8 9-10 10-9 11-11 12-13 13-12 14-14 15-15 16-16 17-17 17-18 18-19 19-19 20-21 21-22 22-23 23-24 24-24 25-26 25-27 27-28 27-29 28-30
66022006	0-0 1-1 2-1 3-2 4-3 6-4 7-5 7-6 9-7 10-8 11-9 12-10 13-11 14-12 14-13 16-18 16-19 17-16 17-17 18-14 18-15 20-20 21-20 22-21 22-22 23-24 24-25 24-26 26-28 27-32 28-30 29-29 30-33
66022007	0-0 1-1 3-2 4-2 5-3 6-4 7-5 8-6 10-6 11-7 12-14 13-12 13-13 14-10 14-11 15-8 15-9 16-7 17-15
66022008	0-1 1-1 3-2 6-3 8-3 9-7 10-4 11-5 12-6 13-8 14-9 15-10 16-11 18-11 19-12 20-13 22-15 23-15 24-15 25-16 26-22 27-20 27-21 28-18 28-19 29-17 31-22 32-25 33-24 34-23 35-26
66022009	0-0 1-1 2-1 3-2 4-3 5-3 6-4 8-5 12-9 13-9 14-8 15-10 16-13 17-11 17-12 19-14 19-15 21-7 23-16 24-17 26-17 27-18 28-23 29-21 29-22 30-19 30-20 31-18 33-27 34-27 35-25 35-26 36-28 37-28
66022010	0-0 1-1 2-1 3-2 4-3 5-3 6-4 7-5 8-12 9-10 9-11 10-8 10-9 11-6 11-7 13-16 14-14 14-15 15-18 16-17 17-19
66022011	0-0 0-1 1-0 1-1 2-2 3-3 4-2 6-4 7-5 9-6 11-7 12-8 13-9 14-10 15-11 17-12 19-14 20-15 21-13 23-16 24-17 26-18 28-19 29-20 30-21
66022012	0-0 2-1 3-1 4-2 5-3 6-4 7-7 8-5 8-6 10-9 11-8 13-10 14-11 15-16 16-13 16-14 17-12 18-17
66022013	0-0 2-1 2-2 3-3 4-4 4-5 6-7 6-8 7-9 8-10 8-11 10-13 10-14 11-15 12-16 12-17 13-18
66022014	0-0 1-1 3-1 4-2 5-3 5-4 6-6 7-7 8-11 9-8 10-10 10-9 11-12 12-15 12-16 13-13 13-14 14-17 15-20 16-20 17-18 17-19 18-20 19-22 19-23
66022015	0-0 2-1 2-2 3-3 4-4 4-5 5-6 6-7 6-8 7-9 8-10 8-11 9-12 10-13 10-14 11-15 12-16 14-17 15-20 16-17 17-18 18-19 19-21
66022016	0-0 2-1 4-2 5-3 5-4 6-6 7-8 8-7 9-10 9-11 10-12 11-13 12-14 13-20 14-15 14-16 15-17 17-18 17-19 18-21 19-22 20-24 20-25 21-23 21-26 21-27 22-28 23-28
66022017	0-0 1-1 1-2 2-3 3-4 3-5 4-6 5-7 6-7 7-8 9-9 10-10 11-11 12-12 14-13 15-14 16-14 17-15 19-16 20-17 21-18 22-19 24-20 27-22 28-23 30-24 31-26 32-25 33-27 34-28
66022018	0-1 1-0 2-2 4-3 5-11 6-9 6-10 7-7 7-8 8-5 8-6 9-4 10-12 11-13 12-14 13-15 14-17 16-15 19-20 19-21 20-19 21-19 22-23 23-22 24-24 25-25 27-26 28-27 29-27 30-31 31-29 31-30 32-32
